index,time,longitude,latitude,magnitude,x,y
552352,2013-12-10 02:30:41.303,-116.4571,33.46793,1.16,-1.558549491825737,4.138281837895865
552407,2013-12-10 13:35:36.569,-116.76994,33.29024,1.05,-21.285525089571273,-24.931105002671437
552429,2013-12-10 20:49:00.479,-116.93254,33.35804,1.0,-13.695746878703423,-40.01319409443633
552436,2013-12-10 22:43:22.989,-116.445,33.0625,1.54,-46.639759606365295,5.285179958273806
552549,2013-12-11 18:50:30.460,-116.7324,33.9404,1.12,51.00055836351601,-21.28088764936214
552586,2013-12-12 02:39:35.661,-116.49802,33.4653,1.1,-1.8518747771358328,0.3426263629926646
552596,2013-12-12 04:33:01.878,-116.97821,33.94067,1.08,51.1080946046099,-43.95667794186894
552617,2013-12-12 09:03:01.459,-116.35807,33.95016,1.91,52.07129166132333,13.249664326813305
552678,2013-12-12 19:25:10.650,-116.838,33.7497,1.34,29.822411377967377,-31.09159022446868
552682,2013-12-12 20:14:31.012,-116.59235,33.47955,1.17,-0.2636852415965291,-8.406137589305068
552716,2013-12-13 04:11:05.733,-116.44103,33.49782,1.75,1.765822278731009,5.626964093565194
552834,2013-12-14 01:03:53.717,-116.55895,33.47229,1.03,-1.073165588226247,-5.308874445748854
552857,2013-12-14 05:09:39.856,-116.44286,33.53342,1.35,5.724263848297779,5.455030628413366
552862,2013-12-14 05:31:05.523,-116.50954,33.50073,1.28,2.087782731857546,-0.7256837762084437
552948,2013-12-14 21:50:16.523,-116.50954,33.50073,1.26,2.087782731857546,-0.7256837762084437
552954,2013-12-15 00:23:16.098,-116.39421,33.33121,1.28,-16.75684636065542,9.987557496380305
553015,2013-12-15 08:37:19.954,-116.80169,33.89713,1.14,46.205554894909035,-27.68689944708558
553038,2013-12-15 11:52:24.485,-116.78671,33.68859,1.11,23.013078683160092,-26.36827475296367
553044,2013-12-15 12:59:16.816,-116.52712,33.5862,1.58,11.591873882702922,-2.353428320523657
553045,2013-12-15 12:59:41.923,-116.55879,33.47265,1.14,-1.033143582719055,-5.2940118861090015
553064,2013-12-15 17:43:13.091,-116.76742,33.71727,1.17,26.197406247905544,-24.57534959520728
553078,2013-12-15 21:42:01.533,-116.03091,33.18017,1.11,-33.4578424940067,43.81540137925363
553122,2013-12-16 07:33:51.872,-116.02241,33.19518,1.2,-31.78520193467235,44.59878669589012
553138,2013-12-16 09:31:36.402,-116.43983,33.43786,1.43,-4.901359574449122,5.74220721092316
553183,2013-12-16 15:51:54.961,-116.43109,33.07932,1.2,-44.76866930192702,6.580198731639628
553251,2013-12-17 04:26:50.804,-116.48072,33.51102,1.41,3.2321479465157914,1.946364354101019
553279,2013-12-17 07:21:10.005,-116.74319,33.68691,1.18,22.816047183590168,-22.342185295990294
553280,2013-12-17 07:32:34.150,-116.8085,33.8547,1.1,41.48940210008339,-28.329472903418672
553439,2013-12-18 15:23:31.855,-116.4688,33.47957,1.94,-0.26464557415857226,3.052600722879852
553451,2013-12-18 18:31:38.254,-116.85202,33.9754,1.12,54.92336513220891,-32.302597774318855
553462,2013-12-18 21:13:10.892,-116.98427,33.83066,1.24,38.87816561022639,-44.572947627844485
553561,2013-12-19 12:38:18.222,-116.41131,33.04495,1.23,-48.58901495443448,8.426457271050115
553565,2013-12-19 13:28:31.249,-116.43374,33.10934,1.19,-41.43076192886623,6.331121174653448
553584,2013-12-19 17:46:06.006,-116.44947,33.50561,1.86,2.6316051970780334,4.843919125835939
553591,2013-12-19 18:19:38.576,-116.44947,33.50561,1.21,2.6316051970780334,4.843919125835939
553616,2013-12-19 21:30:37.368,-116.44973,33.506,1.2,2.6749591180812478,4.819790768108051
553635,2013-12-20 01:55:05.620,-116.97213,33.93884,1.4,50.9020412111206,-43.39673236565833
553692,2013-12-20 10:00:09.943,-116.73149,33.91931,1.02,48.6552719723338,-21.202169215127295
553694,2013-12-20 10:04:07.267,-116.10357,33.17462,1.02,-34.10318666186773,37.05567819764668
553703,2013-12-20 11:12:48.293,-116.98284,33.82402,1.05,38.1392185886936,-44.44430296394953
553705,2013-12-20 11:22:59.802,-116.75243,33.71347,1.23,25.771411738101296,-23.189941974397097
553710,2013-12-20 11:35:02.368,-116.78657,33.68784,1.01,22.929646964821497,-26.35555134827509
553746,2013-12-20 18:09:46.494,-116.41972,33.04804,1.31,-48.246070756653246,7.642298349643367
553765,2013-12-20 21:57:19.719,-116.45057,33.50647,1.12,2.7271820573261274,4.741882376051922
553822,2013-12-21 10:48:57.679,-116.44893,33.5053,1.13,2.5971600918495654,4.894004293152205
553873,2013-12-21 14:08:31.028,-116.44947,33.50561,1.2,2.6316051970780334,4.843919125835939
553895,2013-12-21 19:16:44.841,-116.4576,33.50546,1.05,2.6145762073425676,4.090130045350955
553897,2013-12-21 20:24:58.034,-116.77331,33.66132,1.0,19.97746740876432,-25.1364468777453
553902,2013-12-21 21:28:11.155,-116.44928,33.50538,1.01,2.606039243442792,4.861548433621732
554043,2013-12-22 02:09:26.400,-116.51239,33.50794,1.0,2.8895216948236238,-0.9898621417490169
554148,2013-12-22 10:35:52.018,-116.01438,33.68092,1.5,22.229949471211622,45.092720223107285
554210,2013-12-22 19:19:14.512,-116.73753,33.66828,1.07,20.743281513237765,-21.823224234110643
554213,2013-12-22 19:47:27.880,-116.35075,33.94435,1.69,51.42621089768432,13.925806102621474
554232,2013-12-22 23:09:04.171,-116.47221,33.5051,1.49,2.574065843546807,2.7355311413552763
554268,2013-12-23 05:00:22.857,-116.48209,33.13404,1.52,-38.686140169523746,1.827246933694035
554273,2013-12-23 06:30:00.427,-116.36553,33.38358,1.47,-10.93044744260983,12.644434168473804
554281,2013-12-23 07:55:47.774,-116.75703,33.72179,1.93,26.697591486151545,-23.6131331582648
554290,2013-12-23 09:15:23.530,-116.08838,33.22815,1.02,-28.145424841778787,38.4458493989877
554294,2013-12-23 09:55:53.874,-116.09551,33.22687,1.05,-28.290364871386398,37.78321656815639
554417,2013-12-23 21:13:03.271,-116.26435,33.25955,1.0,-24.705065941648954,22.070253951709866
554519,2013-12-24 17:28:00.748,-116.88833,33.91378,1.16,48.0834761092642,-35.67652985742746
554582,2013-12-25 00:19:35.150,-116.43068,33.06808,1.0,-46.0184742521495,6.619248232646257
554601,2013-12-25 03:55:47.231,-116.20025,33.30303,1.07,-19.854884683628185,28.016322174008906
554715,2013-12-25 22:16:39.997,-116.76328,33.99719,1.36,57.32209129811375,-24.113531528816658
554796,2013-12-26 14:42:00.356,-116.40301,33.31252,1.01,-18.835889866061095,9.171968907885358
554854,2013-12-27 04:20:13.385,-116.70415,33.66357,1.63,20.213025383106114,-18.735157186217993
554887,2013-12-27 07:02:12.170,-116.94883,33.68119,1.25,22.24320169155131,-41.37133032504481
554892,2013-12-27 07:46:32.878,-116.23322,33.28478,1.08,-21.89258483272437,24.95751331657355
555042,2013-12-28 11:17:32.022,-116.75716,33.71245,1.98,25.659061272014462,-23.627721272874652
555051,2013-12-28 12:07:06.572,-116.75716,33.71245,1.55,25.659061272014462,-23.627721272874652
555075,2013-12-28 18:14:38.219,-116.2221,33.01305,2.91,-52.10483466329936,26.072027950425166
555077,2013-12-28 19:05:58.670,-116.41743,33.04679,1.17,-48.384894196147606,7.855851940177252
555109,2013-12-29 02:18:33.033,-116.34655,33.41055,1.23,-7.92905140353658,14.402221947123895
555114,2013-12-29 03:20:55.426,-116.45399,33.50953,1.33,3.0672875642074575,4.424634038345143
555132,2013-12-29 06:26:04.563,-116.88962,33.33265,1.0,-16.534676498644703,-36.03751842515029
555173,2013-12-29 11:20:37.881,-116.45877,33.49745,1.19,1.7238593877577237,3.9820183687858743
555192,2013-12-29 15:30:29.009,-116.71454,33.65355,1.61,19.100778235428443,-19.699023827872907
555198,2013-12-29 16:26:54.087,-116.86581,33.8902,1.28,45.453964647594645,-33.60767786787273
555221,2013-12-29 22:00:34.279,-116.20285,33.25949,1.14,-24.697004403194196,27.788576199820415
555238,2013-12-30 03:18:09.730,-116.82445,33.71464,1.19,25.919937828967388,-29.850987470726587
555241,2013-12-30 03:18:33.601,-116.82442,33.71466,1.79,25.92215308492001,-29.848205738871854
555267,2013-12-30 07:53:50.804,-116.22328,33.01519,1.04,-51.86717208814871,25.961368725426173
555276,2013-12-30 09:03:02.492,-116.64919,33.97485,1.78,54.81719121548847,-13.599261076921126
555277,2013-12-30 09:03:07.010,-116.65016,33.97479,1.32,54.8106475046603,-13.688717402062455
555339,2013-12-30 18:32:34.810,-116.33986,33.39796,3.3,-9.32804800721704,15.025363049868924
555360,2013-12-30 23:44:21.077,-116.72806,33.70927,3.63,25.299205766473246,-20.936871063561863
555386,2013-12-31 01:59:05.271,-116.71733,33.63604,1.17,17.154289553237586,-19.96131718947648
555388,2013-12-31 01:59:25.639,-116.71774,33.63545,1.7,17.088763564220912,-19.999410917334817
555389,2013-12-31 02:00:14.241,-116.71813,33.63598,2.1,17.14777211397905,-20.03539337130725
555431,2013-12-31 03:27:03.463,-116.87323,33.96513,1.17,53.788221215666184,-34.26253517439315
555490,2013-12-31 09:21:08.308,-116.47257,33.50341,3.08,2.3861369917610737,2.702205265709949
555506,2013-12-31 09:33:02.114,-116.47295,33.50283,1.28,2.321634110714513,2.6669894509342384
555565,2013-12-31 11:45:04.142,-116.34739,33.41076,1.04,-7.905816571411805,14.32421891659576
555582,2013-12-31 12:20:47.356,-116.0728,33.22214,1.12,-28.80784207098112,39.89774817067669
555592,2013-12-31 12:39:23.703,-116.81523,33.71119,1.06,25.53369823626027,-28.999363581011742
555623,2013-12-31 15:19:45.341,-116.63219,33.94939,1.13,51.98406215936419,-12.03522484429109
555661,2013-12-31 21:30:46.852,-116.72895,33.70906,2.13,25.27603497446737,-21.019246571179718
555677,2013-12-31 23:07:09.963,-116.43141,33.40354,1.17,-8.717072238844576,6.526082616439433
555696,2014-01-01 02:00:41.754,-116.07947,33.22707,2.4,-28.262188729342004,39.27508643294928
555707,2014-01-01 03:51:24.966,-116.98921,33.93481,1.03,50.461222557904044,-44.974501004423445
555718,2014-01-01 05:10:08.819,-116.82909,33.71464,1.23,25.921283804456483,-30.280155495124873
555734,2014-01-01 05:59:12.663,-116.39911,33.39212,1.36,-9.984424013559327,9.525649352031166
555752,2014-01-01 08:34:53.336,-116.79964,33.97287,1.11,54.626903214375,-27.47333964242668
555835,2014-01-01 17:53:39.386,-116.79918,33.99656,1.44,57.26098614824097,-27.423309219047084
555853,2014-01-01 21:26:51.837,-116.12693,33.77612,1.0,32.77238980514908,34.64021576475518
555873,2014-01-01 23:51:35.708,-116.77631,33.6658,1.29,20.4763514994893,-25.412777180495702
555875,2014-01-02 00:23:27.726,-116.83163,33.71711,1.08,26.196679874887216,-30.514211912633645
555918,2014-01-02 07:04:39.652,-116.01095,33.93494,1.47,50.47710312810506,45.27585737113491
555919,2014-01-02 07:04:43.215,-116.01042,33.93535,1.42,50.52292501451521,45.32453526547618
555932,2014-01-02 07:22:54.763,-116.01041,33.9354,1.6,50.528489126570165,45.32543130288195
555934,2014-01-02 07:24:05.285,-116.01199,33.93423,1.09,50.39770024749065,45.180287155476684
555951,2014-01-02 07:43:24.697,-116.01197,33.93475,1.17,50.45553018127942,45.181857446379496
555993,2014-01-02 11:09:23.954,-116.67361,33.97257,1.83,54.567144199421556,-15.851527819377846
556096,2014-01-03 00:10:43.908,-116.29429,33.38813,1.15,-10.413578368106611,19.25793847000993
556101,2014-01-03 00:42:27.715,-116.01029,33.93523,1.98,50.509638628651544,45.33659202896406
556162,2014-01-03 05:35:55.701,-116.42272,33.4634,1.18,-2.060364986914529,7.327691566601219
556178,2014-01-03 07:52:29.558,-116.84297,33.96032,1.25,53.24375744616143,-31.473635226773133
556192,2014-01-03 09:11:19.033,-116.06386,33.23741,1.19,-27.106436753980994,40.72221968931769
556260,2014-01-03 16:48:49.301,-116.41541,33.04717,1.14,-48.34248609456476,8.04409582171292
556270,2014-01-03 18:06:33.379,-116.37624,33.35692,1.59,-13.896155238958844,11.653602667530057
556299,2014-01-03 22:21:48.448,-116.26923,33.24477,1.09,-26.349550364996265,21.62017254920183
556401,2014-01-04 11:44:17.775,-116.78829,33.96134,1.27,53.3418690275147,-26.430267664506644
556557,2014-01-05 07:06:18.447,-116.72526,33.66565,1.38,20.44832373562788,-20.688351231717707
556558,2014-01-05 07:07:00.744,-116.72541,33.66598,1.38,20.485047978583463,-20.702153839900905
556584,2014-01-05 08:36:38.754,-116.43997,33.44175,1.01,-4.468819056750462,5.728959599372357
556652,2014-01-05 17:44:52.162,-116.66804,33.55088,1.21,7.676530522793879,-15.413349924312366
556657,2014-01-05 18:55:47.799,-116.76601,33.71546,1.11,25.99581014640435,-24.445452366711137
556675,2014-01-05 23:11:38.777,-116.47288,33.50365,2.54,2.4128157493341535,2.673454585894061
556718,2014-01-06 04:19:14.399,-116.58303,33.97987,1.11,55.36864069831065,-7.497999145552922
556720,2014-01-06 04:20:40.216,-116.47922,33.47495,1.13,-0.7786239126775542,2.086301288645369
556821,2014-01-06 16:45:55.862,-116.24982,33.88963,1.08,45.3597596761968,23.25105953413853
556846,2014-01-06 21:02:35.304,-116.75656,33.64896,1.63,18.599163971642636,-23.589607709136907
556853,2014-01-06 22:23:12.293,-116.58855,33.45474,1.02,-3.0227322562592587,-8.056009790174818
556903,2014-01-07 04:36:12.953,-116.55155,33.53288,1.02,5.6637810512149835,-4.619264236867571
556944,2014-01-07 09:51:27.688,-116.47231,33.50513,1.62,2.577399061364352,2.7262583557462357
556967,2014-01-07 11:58:45.540,-116.42596,33.47208,1.33,-1.0954169581311444,7.0264355199639255
556997,2014-01-07 15:16:20.900,-116.22212,33.01214,1.55,-52.2060269650224,26.070433249360764
557015,2014-01-07 17:53:47.232,-116.42027,33.18069,1.4,-33.49610494012914,7.5795431607348
557043,2014-01-08 00:33:29.106,-116.23116,33.3614,1.26,-13.372340209169295,25.12686551568311
557170,2014-01-08 17:24:34.415,-116.17894,33.21947,1.63,-29.1403800867113,30.02551087880875
557233,2014-01-09 04:09:54.484,-116.85202,33.9754,1.62,54.92336513220891,-32.302597774318855
557249,2014-01-09 07:21:03.265,-116.261,33.35303,1.05,-14.309855162081622,22.357721853905588
557327,2014-01-09 17:53:33.740,-116.98832,33.99147,1.19,56.761122873878875,-44.86262484508972
557361,2014-01-10 01:44:35.229,-116.43072,33.05147,1.06,-47.86542442682196,6.616773977638682
557382,2014-01-10 03:39:51.263,-116.72925,33.70847,2.64,25.21049088349099,-21.047140676990473
557409,2014-01-10 07:48:15.190,-116.75082,33.66426,1.16,20.29915419480104,-23.054198047263107
557435,2014-01-10 11:38:53.232,-116.75718,33.71243,1.58,25.656841934581358,-23.62957667809944
557456,2014-01-10 16:14:31.260,-116.94349,33.92189,1.06,49.00564197658833,-40.762739239991944
557472,2014-01-10 18:22:00.280,-116.09663,33.23556,1.06,-27.32448862433535,37.675287540084376
557556,2014-01-11 11:30:18.852,-116.75426,33.66933,1.12,20.863682176939815,-23.371185881194567
557578,2014-01-11 14:51:26.465,-116.55852,33.17557,1.22,-34.06694497046418,-5.286986590333901
557583,2014-01-11 16:06:02.373,-116.72925,33.70847,1.54,25.21049088349099,-21.047140676990473
557632,2014-01-12 01:26:33.633,-116.22741,33.00969,2.41,-52.479764226948724,25.57788712845124
557633,2014-01-12 01:29:02.992,-116.47237,33.50438,1.54,2.494001292289012,2.72071882380914
557714,2014-01-12 12:49:05.090,-116.8797,33.81623,1.17,37.23348651203879,-34.91991011632267
557742,2014-01-12 19:00:42.530,-116.22258,33.01163,2.43,-52.26285123012358,26.027692260789372
557763,2014-01-13 00:18:01.778,-116.78401,33.33056,1.1,-16.798689238367892,-26.22673081800511
557766,2014-01-13 00:43:50.591,-116.33352,33.01242,1.01,-52.19719269182446,15.683012247854451
557767,2014-01-13 00:56:53.102,-116.47478,33.50039,1.22,2.0502729855835105,2.497380698742856
557812,2014-01-13 08:56:37.395,-116.91929,33.76613,1.2,31.676681513200535,-38.59989610889082
557843,2014-01-13 16:35:40.150,-116.47217,33.5049,1.23,2.551827911812204,2.7392462052092355
557857,2014-01-13 19:29:29.190,-116.0423,33.998,1.0,57.47575466721012,42.35237192778005
557887,2014-01-14 02:45:14.911,-116.10104,33.82673,1.94,38.40891122765426,37.011312577284826
557896,2014-01-14 03:23:27.184,-116.10015,33.8276,1.09,38.505969114294864,37.093147567579564
557932,2014-01-14 08:35:49.917,-116.35908,33.9319,1.21,50.04074386128896,13.159313168595185
557969,2014-01-14 15:47:53.063,-116.87584,33.89005,1.17,45.44058760568696,-34.53354703478918
557971,2014-01-14 16:23:57.881,-116.60816,33.11319,2.24,-40.99966239318765,-9.91406392437236
557996,2014-01-14 20:42:54.240,-116.47232,33.50053,1.21,2.065902140141286,2.7254759865774014
558146,2014-01-15 18:38:34.064,-116.22631,33.01036,1.4,-52.40499336233455,25.680262254758418
558147,2014-01-15 18:41:03.740,-116.3993,33.32886,1.03,-17.018631670139094,9.514931441454989
558172,2014-01-15 22:47:32.898,-116.62428,33.59475,1.51,12.549007699649334,-11.352376723227927
558208,2014-01-16 04:59:56.564,-116.06059,33.23761,1.22,-27.08291363484257,41.026247499128736
558216,2014-01-16 05:54:11.820,-116.0882,33.0665,1.12,-46.11998598913587,38.53373745106289
558263,2014-01-16 10:46:53.895,-116.44618,33.08169,1.08,-44.5059882369034,5.174082284966769
558311,2014-01-16 18:27:52.496,-116.09742,33.82939,1.37,38.70598897642828,37.34454170240516
558331,2014-01-16 19:47:12.876,-116.55635,33.49737,1.01,1.715473206517575,-5.0662481100238335
558336,2014-01-16 20:26:27.937,-116.22337,33.01014,1.43,-52.428728422131435,25.95446958907627
558337,2014-01-16 20:44:31.524,-116.22494,33.01305,1.62,-52.105541059656076,25.80721832288498
558380,2014-01-17 04:17:07.997,-116.74738,33.96357,1.0,53.5801248816514,-22.656650161549983
558381,2014-01-17 04:33:24.613,-116.42597,33.47164,1.06,-1.144343399273733,7.025543658185084
558421,2014-01-17 09:31:25.275,-116.06005,33.76945,1.3,32.05508141377701,40.824884627899415
558467,2014-01-17 16:14:49.910,-116.39278,33.06405,1.75,-46.46354098797429,10.15141349237032
558470,2014-01-17 17:15:46.541,-116.49565,33.4753,1.1,-0.7399151829235463,0.5624050868244891
558495,2014-01-17 20:48:04.302,-116.43563,33.02256,1.45,-51.080370465890816,6.161179978599779
558498,2014-01-17 21:32:15.949,-116.69515,33.6722,1.25,21.17104721578076,-17.90042959952507
558587,2014-01-18 09:49:53.671,-116.22436,33.01395,1.11,-52.0053220266201,25.86103411346183
558601,2014-01-18 10:59:13.335,-116.21861,33.26871,2.02,-23.67588565033941,26.32041884010416
558620,2014-01-18 15:15:48.919,-116.598,33.58262,1.01,11.197646214240175,-8.919516481147262
558697,2014-01-19 07:35:11.412,-116.10653,33.17672,1.34,-33.87072703982878,36.779305254991925
558723,2014-01-19 11:31:58.592,-116.21965,33.269,1.24,-23.64390173631262,26.22364202550957
558802,2014-01-19 22:33:21.045,-116.73828,33.63895,1.4,17.482094484028494,-21.90008268585254
558811,2014-01-20 00:02:10.223,-116.82265,33.71818,1.29,26.313050432984006,-29.68327846507495
558898,2014-01-20 08:44:20.314,-116.75947,33.90076,1.23,46.59869079061649,-23.789122305823188
558951,2014-01-20 12:58:08.590,-116.381,33.1847,1.29,-33.046665920834144,11.233684125468903
558967,2014-01-20 16:34:24.134,-116.30702,33.25508,1.24,-25.21034346669785,18.103697808429335
558970,2014-01-20 17:26:14.577,-116.22337,33.01014,1.49,-52.428728422131435,25.95446958907627
559017,2014-01-21 03:13:25.180,-116.44817,33.43967,1.08,-4.700526635637838,4.968231805236012
559037,2014-01-21 07:03:10.238,-116.98192,33.99763,1.79,57.44332304345033,-44.26938615230147
559047,2014-01-21 08:17:58.470,-116.82244,33.28717,2.13,-21.613080448808713,-29.811911795021068
559100,2014-01-21 14:12:59.120,-116.47215,33.50298,1.62,2.33833418235716,2.7411613730660753
559153,2014-01-22 00:24:11.221,-116.75379,33.48703,1.08,0.5927556271372714,-23.376974357699396
559164,2014-01-22 03:08:58.596,-116.90723,33.7802,1.1,33.23676260208336,-37.47896040305703
559169,2014-01-22 04:44:34.256,-116.415,33.04626,1.07,-48.44364176070432,8.082394481645638
559206,2014-01-22 10:51:49.735,-116.22313,33.01533,1.14,-51.851567459027066,25.97531339421014
559273,2014-01-23 01:50:14.003,-116.82222,33.28778,1.54,-21.5453146385715,-29.79125398249039
